# Scalar ASCII output created by CarpetIOScalar
# created on lu-laptop. by ludovicarbone on Mar 10 2025 at 10:14:05+0100
# parameter filename: "./TOV_example.par"
# Build ID: build-sim-lu-laptop.-ludovicarbone-2025.03.04-15.23.52-88213
# Simulation ID: run-TOV_example-lu-laptop.-ludovicarbone-2025.03.10-09.14.02-34288
# Run ID: run-TOV_example-lu-laptop.-ludovicarbone-2025.03.10-09.14.02-34288
#
# CARPET::physical_time_per_hour (carpet-timing)
# 1:iteration 2:time 3:data
# data columns: 3:physical_time_per_hour 4:current_physical_time_per_hour 5:time_total 6:time_evolution 7:time_computing 8:time_communicating 9:time_io 10:evolution_steps_count 11:local_grid_points_per_second 12:total_grid_points_per_second 13:local_grid_point_updates_count 14:total_grid_point_updates_count 15:local_interior_points_per_second 16:total_interior_points_per_second 17:local_interior_point_updates_count 18:total_interior_point_updates_count 19:io_per_second 20:io_bytes_per_second 21:io_bytes_ascii_per_second 22:io_bytes_binary_per_second 23:io_count 24:io_bytes_count 25:io_bytes_ascii_count 26:io_bytes_binary_count 27:comm_per_second 28:comm_bytes_per_second 29:comm_count 30:comm_bytes_count 31:time_levels 32:current_walltime 33:syncs_count
5120 2.5 617.395614777508 652.472326344809 16.6512031555176 14.5773630142212 14.3815927505493 0 2.29847550392151 30 352069.163331746 352069.163331746 5132240 5132240 253631.606511621 253631.606511621 3697280 3697280 400.068662891373 880925.640640055 11891.9088231698 869033.731816885 948 2008486 27190 1981296 0 0 0 0 16.5701763629913 1741598059.64015 6656
5632 2.75 623.189410555037 649.697931069555 17.9598610401154 15.886020898819 15.6487648487091 0 2.31648945808411 33 355373.068936332 355373.068936332 5645464 5645464 256011.749317437 256011.749317437 4067008 4067008 419.714247986267 869597.296500726 12300.2236366037 857297.072864123 974 2009927 28631 1981296 0 0 0 0 17.8711869716644 1741598060.94881 7295
6144 3 628.191386009532 647.879450565692 19.2660529613495 17.1922128200531 16.8870105743408 0 2.42860269546509 36 358225.439881507 358225.439881507 6158688 6158688 258066.605296147 258066.605296147 4436736 4436736 451.442145741007 976117.5390069 12563.458374351 963554.080632549 1156 2654241 30081 2624160 0 0 0 0 19.1693367958069 1741598062.255 7934
6656 3.25 628.920003169632 646.237685526725 20.6771600246429 18.6033198833466 18.2367014884949 0 2.45145440101624 39 358640.933007479 358640.933007479 6671912 6671912 258365.927702113 258365.927702113 4806464 4806464 482.696174735798 1088088.96388432 12815.6244151416 1075273.33946918 1182 2655641 31481 2624160 0 0 0 0 20.5729258060455 1741598063.66611 8573
7168 3.5 628.86898000069 644.875342766004 22.1098101139069 20.0359699726105 19.611790895462 0 2.52427291870117 42 358611.837102082 358611.837102082 7185136 7185136 258344.966930772 258344.966930772 5176192 5176192 496.393298676052 1067063.0475211 13107.9856224586 1053955.06189864 1280 2674673 32945 2641728 0 0 0 0 21.9966900348663 1741598065.09876 9212
7680 3.75 630.001898580551 643.763277291423 23.5023469924927 21.4285068511963 20.9648141860962 0 2.54523587226868 45 359257.88266345 359257.88266345 7698360 7698360 258810.379953767 258810.379953767 5545920 5545920 513.096814637424 1054532.96731955 13471.3529274698 1041061.61439208 1306 2676117 34389 2641728 0 0 0 0 23.3813018798828 1741598066.49129 9851
8192 4 627.150334277129 642.587767035338 25.0348420143127 22.9610018730164 22.4216110706329 0 2.66267418861389 48 357631.781287828 357631.781287828 8211584 8211584 257638.931990683 257638.931990683 5915648 5915648 538.031283993656 1143573.63141884 13643.6467990824 1129929.98461976 1488 3320438 35846 3284592 0 0 0 0 24.9035995006561 1741598068.02379 10490
8704 4.25 628.693446139001 641.663050391528 26.4100251197815 24.3361849784851 23.7297189235687 0 2.68470120429993 51 358511.739112492 358511.739112492 8724808 8724808 258272.85606009 258272.85606009 6285376 6285376 563.368469667237 1239276.69334699 13822.6744587427 1225454.01888824 1514 3321846 37254 3284592 0 0 0 0 26.2716834545135 1741598069.39897 11129
9216 4.5 622.085966846295 640.304587800373 28.115257024765 26.0414168834686 25.3820712566376 0 2.76316690444946 54 354743.83138747 354743.83138747 9238032 9238032 255558.444833496 255558.444833496 6655104 6655104 575.153002160189 1219000.56661083 14094.541413624 1204906.0251972 1612 3340883 38723 3302160 0 0 0 0 27.9680669307709 1741598071.1042 11768
9728 4.75 682.520297796075 638.42344477779 27.1280400753021 25.0541999340057 24.352162361145 0 2.78294062614441 57 389206.441462325 389206.441462325 9751256 9751256 280385.405181719 280385.405181719 7024832 7024832 588.642645051158 1203987.47500836 14396.1673081606 1189591.3077002 1638 3342327 40167 3302160 0 0 0 0 26.9708375930786 1741598070.11699 12407
10240 5 669.379740298208 640.443575225646 28.9644060134888 26.8905658721924 26.1023280620575 0 2.91377782821655 60 381713.053149786 381713.053149786 10264480 10264480 274987.14735664 274987.14735664 7394560 7394560 607.251105488185 1276915.95477768 14476.5449100644 1262439.40986761 1820 3986654 41630 3945024 0 0 0 0 28.7995581626892 1741598071.95335 13046
