# Scalar ASCII output created by CarpetIOScalar
# created on lu-laptop. by ludovicarbone on Mar 10 2025 at 14:17:18+0100
# parameter filename: "./TOV_example.par"
# Build ID: build-sim-lu-laptop.-ludovicarbone-2025.03.04-15.23.52-88213
# Simulation ID: run-TOV_example-lu-laptop.-ludovicarbone-2025.03.10-13.17.16-40510
# Run ID: run-TOV_example-lu-laptop.-ludovicarbone-2025.03.10-13.17.16-40510
#
# CARPET::physical_time_per_hour (carpet-timing)
# 1:iteration 2:time 3:data
# data columns: 3:physical_time_per_hour 4:current_physical_time_per_hour 5:time_total 6:time_evolution 7:time_computing 8:time_communicating 9:time_io 10:evolution_steps_count 11:local_grid_points_per_second 12:total_grid_points_per_second 13:local_grid_point_updates_count 14:total_grid_point_updates_count 15:local_interior_points_per_second 16:total_interior_points_per_second 17:local_interior_point_updates_count 18:total_interior_point_updates_count 19:io_per_second 20:io_bytes_per_second 21:io_bytes_ascii_per_second 22:io_bytes_binary_per_second 23:io_count 24:io_bytes_count 25:io_bytes_ascii_count 26:io_bytes_binary_count 27:comm_per_second 28:comm_bytes_per_second 29:comm_count 30:comm_bytes_count 31:time_levels 32:current_walltime 33:syncs_count
5120 6 4208.62149651885 4208.62149651885 7.29387092590332 5.13232183456421 5.01241707801819 0 2.30659174919128 30 305888.8453618 305888.8453618 1569920 1569920 132493.639705223 132493.639705223 680000 680000 397.991833515151 452096.807023348 11788.0973244014 440308.709698947 948 1039119 27087 1012032 0 0 0 0 7.21232175827026 1741612643.94455 6656
5632 6.6 4249.74474622319 4249.74474622319 7.75247311592102 5.59092402458191 5.43980264663696 0 2.31482601165771 33 308877.744073644 308877.744073644 1726912 1726912 133788.260529249 133788.260529249 748000 748000 419.428540677603 449832.785871155 12229.5849649326 437603.200906223 974 1040514 28482 1012032 0 0 0 0 7.66254281997681 1741612644.40316 7295
6144 7.2 4225.07729834102 4259.70900687222 8.29634809494019 6.13479900360107 5.91607427597046 0 2.43299245834351 36 307084.877417201 307084.877417201 1883904 1883904 133011.692725551 133011.692725551 816000 816000 451.208592658835 475734.34240021 12486.7986880874 463247.543712123 1156 1367201 29921 1337280 0 0 0 0 8.19888520240784 1741612644.94703 7934
6656 7.8 4234.51682969395 4256.35230447516 8.79276609420776 6.63121700286865 6.35391569137573 0 2.44195532798767 39 307770.956540423 307770.956540423 2040896 2040896 133308.863157032 133308.863157032 884000 884000 483.014455758372 561100.426008478 12776.5114103827 548323.914598095 1182 1368641 31361 1337280 0 0 0 0 8.68831825256348 1741612645.44345 8573
7168 8.4 4249.89142745344 4255.06853423665 9.27702498435974 7.11547589302063 6.80255937576294 0 2.49965381622314 42 308888.405082764 308888.405082764 2197888 2197888 133792.878271682 133792.878271682 952000 952000 501.118300327952 555469.833658118 13175.7741496711 542294.059508447 1280 1382179 32803 1349376 0 0 0 0 9.16420817375183 1741612645.92771 9212
7680 9 4264.68927418897 4254.66362390375 9.75882005691528 7.59727096557617 7.2536416053772 0 2.50722026824951 45 309963.934506238 309963.934506238 2354880 2354880 134258.736409653 134258.736409653 1020000 1020000 519.723454910216 552223.734461165 13589.0519013122 538634.682559853 1306 1383611 34235 1349376 0 0 0 0 9.63883423805237 1741612646.4095 9851
8192 9.6 4287.10988101008 4256.05349214567 10.2229239940643 8.06137490272522 7.6615526676178 0 2.61050033569336 48 311593.497425711 311593.497425711 2511872 2511872 134964.570328095 134964.570328095 1088000 1088000 548.9247050917 576032.840207872 13833.9957327307 562198.844475141 1488 1710258 35634 1674624 0 0 0 0 10.0945134162903 1741612646.87361 10490
8704 10.2 4294.14270085192 4257.01295552915 10.7127320766449 8.55118298530579 8.09608054161072 0 2.61868858337402 51 312104.653190808 312104.653190808 2668864 2668864 135185.973915709 135185.973915709 1156000 1156000 577.073400788262 654080.979864842 14093.5846849467 639987.395179896 1514 1711707 37083 1674624 0 0 0 0 10.5775001049042 1741612647.36341 11129
9216 10.8 4314.29031701466 4259.68511379805 11.1734600067139 9.01191091537476 8.52373194694519 0 2.6757504940033 54 313569.011781836 313569.011781836 2825856 2825856 135820.250720832 135820.250720832 1224000 1224000 593.268427756031 648211.424439513 14473.9381305975 633737.486308915 1612 1725277 38557 1686720 0 0 0 0 11.0286302566528 1741612647.82414 11768
9728 11.4 4242.23453126458 4260.28463638281 11.8356959819794 9.67414689064026 9.15451002120972 0 2.68314218521118 57 308331.890524208 308331.890524208 2982848 2982848 133551.827836107 133551.827836107 1292000 1292000 609.431805144522 643947.87428485 14853.128646313 629094.745638536 1638 1726748 40028 1686720 0 0 0 0 11.685117483139 1741612648.48638 12407
10240 12 4256.46254131162 4259.91036481632 12.3108220100403 10.1492729187012 9.56682395935059 0 2.79281210899353 60 309366.00337296 309366.00337296 3139840 3139840 133999.746670921 133999.746670921 1360000 1360000 633.382374146788 662769.785693867 15049.2089415372 647720.57675233 1820 2053463 41495 2011968 0 0 0 0 12.1519734859467 1741612648.9615 13046
10752 12.6 4275.0121965288 4259.78787324348 12.772045135498 10.6104960441589 9.97349214553833 0 2.80070829391479 63 310714.219795115 310714.219795115 3296832 3296832 134583.717298129 134583.717298129 1428000 1428000 658.197292175095 734202.64235539 15271.1062300147 718931.536125375 1846 2054914 42946 2011968 0 0 0 0 12.6062772274017 1741612649.42273 13685
11264 13.2 4304.51702790229 4261.09175053407 13.2011151313782 11.0395660400391 10.3670237064362 0 2.85905170440674 66 312858.674650202 312858.674650202 3453824 3453824 135512.573100628 135512.573100628 1496000 1496000 671.820246603002 727149.442626807 15607.1182498655 711542.324376941 1944 2068504 44440 2024064 0 0 0 0 13.0270111560822 1741612649.8518 14324
11776 13.8 4323.58107582507 4263.07423181123 13.6520240306854 11.4904749393463 10.7866570949554 0 2.86789584159851 69 314244.277896264 314244.277896264 3610816 3610816 136112.737572271 136112.737572271 1564000 1564000 686.125038816064 722348.67171478 15959.5615590329 706389.110155747 1970 2070002 45938 2024064 0 0 0 0 13.4706363677979 1741612650.30271 14963
