# Scalar ASCII output created by CarpetIOScalar
# created on lu-laptop. by ludovicarbone on Mar 10 2025 at 10:58:06+0100
# parameter filename: "./TOV_example.par"
# Build ID: build-sim-lu-laptop.-ludovicarbone-2025.03.04-15.23.52-88213
# Simulation ID: run-TOV_example-lu-laptop.-ludovicarbone-2025.03.10-09.58.04-34881
# Run ID: run-TOV_example-lu-laptop.-ludovicarbone-2025.03.10-09.58.04-34881
#
# CARPET::physical_time_per_hour (carpet-timing)
# 1:iteration 2:time 3:data
# data columns: 3:physical_time_per_hour 4:current_physical_time_per_hour 5:time_total 6:time_evolution 7:time_computing 8:time_communicating 9:time_io 10:evolution_steps_count 11:local_grid_points_per_second 12:total_grid_points_per_second 13:local_grid_point_updates_count 14:total_grid_point_updates_count 15:local_interior_points_per_second 16:total_interior_points_per_second 17:local_interior_point_updates_count 18:total_interior_point_updates_count 19:io_per_second 20:io_bytes_per_second 21:io_bytes_ascii_per_second 22:io_bytes_binary_per_second 23:io_count 24:io_bytes_count 25:io_bytes_ascii_count 26:io_bytes_binary_count 27:comm_per_second 28:comm_bytes_per_second 29:comm_count 30:comm_bytes_count 31:time_levels 32:current_walltime 33:syncs_count
5120 6 3976.14314980858 3976.14314980858 7.88745498657227 5.43239998817444 5.68246388435364 0 2.23296976089478 30 288991.974710532 288991.974710532 1569920 1569920 125174.876938418 125174.876938418 680000 680000 411.793044918133 467774.676715104 12197.3281311379 455577.348583966 948 1039120 27088 1012032 0 0 0 0 7.80373096466064 1741600692.45323 6656
5632 6.6 4025.95665685904 4025.95665685904 8.3567578792572 5.90170288085938 6.11827731132507 0 2.24077534675598 33 292612.494200748 292612.494200748 1726912 1726912 126743.079938155 126743.079938155 748000 748000 433.329649538155 464742.475276892 12635.8032342131 452106.672042679 974 1040517 28485 1012032 0 0 0 0 8.2673397064209 1741600692.92254 7295
6144 7.2 4061.15999757936 4027.96571122158 8.83746790885925 6.38241291046143 6.54030346870422 0 2.3549280166626 36 295171.125157398 295171.125157398 1883904 1883904 127851.333257128 127851.333257128 816000 816000 467.53292068526 492946.425691484 12938.9953459292 480007.430345555 1156 1367203 29923 1337280 0 0 0 0 8.74019575119019 1741600693.40325 7934
6656 7.8 4083.32240886091 4030.0260740424 9.33180809020996 6.87675309181213 6.97050952911377 0 2.36508345603943 39 296781.922042542 296781.922042542 2040896 2040896 128549.038797473 128549.038797473 884000 884000 498.878040840856 579530.273107321 13197.8228054027 566332.450301918 1182 1368644 31364 1337280 0 0 0 0 9.22727012634277 1741600693.89759 8573
7168 8.4 4114.00699112686 4034.36971414773 9.80555295944214 7.35049796104431 7.40877962112427 0 2.42393970489502 42 299012.122940272 299012.122940272 2197888 2197888 129515.034905845 129515.034905845 952000 952000 517.362230368546 573476.422666092 13603.7060654568 559872.716600635 1280 1382181 32805 1349376 0 0 0 0 9.69271421432495 1741600694.37133 9212
7680 9 4018.58825195139 4035.75147770044 10.5175879001617 8.06253290176392 8.0883150100708 0 2.43121600151062 45 292076.947615904 292076.947615904 2354880 2354880 126511.111635507 126511.111635507 1020000 1020000 535.962841108089 569479.042738673 14014.0698638124 555464.972874861 1306 1383613 34237 1349376 0 0 0 0 10.3980870246887 1741600695.08337 9851
8192 9.6 3848.76834864042 4022.22236497552 11.4345510005951 8.97949600219727 8.93390774726868 0 2.56888508796692 48 279734.185458221 279734.185458221 2511872 2511872 121164.929494235 121164.929494235 1088000 1088000 562.255330955227 590021.786609242 14169.9540519684 575851.832557274 1488 1710259 35635 1674624 0 0 0 0 11.3068172931671 1741600696.00033 10490
8704 10.2 3844.31569812809 4010.65329799835 12.0068199634552 9.55176496505737 9.43089723587036 0 2.57794642448425 51 279410.560222466 279410.560222466 2668864 2668864 121024.753459588 121024.753459588 1156000 1156000 586.19770842884 664423.657461453 14317.1996601693 650106.457801283 1514 1711708 37084 1674624 0 0 0 0 11.8711266517639 1741600696.5726 11129
9216 10.8 3886.20065458507 4004.53068621943 12.459685087204 10.0046300888062 9.85022115707397 0 2.6362726688385 54 282454.820909546 282454.820909546 2825856 2825856 122343.353940641 122343.353940641 1224000 1224000 602.422582603655 658213.351856689 14697.2715572617 643516.080299427 1612 1725276 38556 1686720 0 0 0 0 12.316107749939 1741600697.02546 11768
9728 11.4 3895.62684067686 3998.35355136772 12.989944934845 10.5348899364471 10.3480019569397 0 2.64405179023743 57 283139.930079417 283139.930079417 2982848 2982848 122640.104243531 122640.104243531 1292000 1292000 618.484204112367 653510.319654562 15071.104990907 638439.214663655 1638 1726742 40022 1686720 0 0 0 0 12.8361659049988 1741600697.55572 12407
10240 12 3897.07080156569 3993.22309133763 13.5403039455414 11.0852489471436 10.8318285942078 0 2.76115965843201 60 283244.879296019 283244.879296019 3139840 3139840 122685.562271513 122685.562271513 1360000 1360000 641.689428387905 671458.205851691 15242.5237983695 656215.682053322 1820 2053451 41483 2011968 0 0 0 0 13.3777613639832 1741600698.10608 13046
10752 12.6 4891.60448379696 3800.34326071912 11.7280859947205 9.27303099632263 11.258296251297 0 0.473186731338501 63 355529.060703821 355529.060703821 3296832 3296832 153994.955971386 153994.955971386 1428000 1428000 3920.90296943679 4373652.31736855 90953.4543871144 4282698.86298143 1846 2054906 42938 2011968 0 0 0 0 11.5591351985931 1741600696.29386 13685
11264 13.2 4835.13184120257 3858.35003879211 12.2831220626831 9.82806706428528 11.7681217193604 0 0.542121171951294 66 351424.545376886 351424.545376886 3453824 3453824 152217.11351934 152217.11351934 1496000 1496000 3697.08491399345 4001554.61393252 85875.6709066566 3915678.94302587 1944 2068499 44435 2024064 0 0 0 0 12.1049768924713 1741600696.8489 14324
11776 13.8 4842.71936326636 3898.51018728987 12.7137539386749 10.2586989402771 12.1652066707611 0 0.55061936378479 69 351976.017721256 351976.017721256 3610816 3610816 152455.979954682 152455.979954682 1564000 1564000 3584.01201682564 3773208.10998038 83345.5978622846 3689862.5121181 1970 2069990 45926 2024064 0 0 0 0 12.5286915302277 1741600697.27953 14963
12288 14.4 4788.60666701023 3945.32589796176 13.2807509899139 10.8256959915161 12.6632823944092 0 0.674220561981201 72 348043.026790403 348043.026790403 3767808 3767808 150752.432109581 150752.432109581 1632000 1632000 3352.39721512936 3501230.69535661 76460.5687539553 3424770.12660265 2152 2396732 47420 2349312 0 0 0 0 13.0876085758209 1741600697.84653 15602
12800 15 4737.37192928015 3984.13565221675 13.8537800312042 11.3987250328064 13.1737513542175 0 0.682082653045654 75 344319.210148866 344319.210148866 3924800 3924800 149139.486662523 149139.486662523 1700000 1700000 3196.92400272487 3526348.34552267 71623.4500812868 3454724.89544138 2178 2398218 48906 2349312 0 0 0 0 13.6538484096527 1741600698.41956 16241
13312 15.6 4748.27346503937 4011.35248034774 14.2825119495392 11.8274569511414 13.5703020095825 0 0.741039276123047 78 345111.549918269 345111.549918269 4081792 4081792 149482.683158647 149482.683158647 1768000 1768000 3139.52371984032 3375508.91264769 70416.0349166869 3305092.877731 2276 2411768 50360 2361408 0 0 0 0 14.0743482112885 1741600698.84829 16880
13824 16.2 4734.43876199436 4039.81473116129 14.77330493927 12.3182499408722 14.0259697437286 0 0.749252080917358 81 344106.023205101 344106.023205101 4238784 4238784 149047.146210933 149047.146210933 1836000 1836000 3074.92543333958 3228876.43241791 69105.5369907843 3159770.89542713 2302 2413262 51854 2361408 0 0 0 0 14.5575416088104 1741600699.33908 17519
14336 16.8 4717.87089238983 4066.16588820808 15.2743968963623 12.8193418979645 14.4687719345093 0 0.860312700271606 84 342901.845897252 342901.845897252 4395776 4395776 148525.565130791 148525.565130791 1904000 1904000 2981.53621565441 3109599.52660581 65959.9720914486 3043639.55451436 2484 2740002 53346 2686656 0 0 0 0 15.0501856803894 1741600699.84017 18158
14848 17.4 4552.13636449165 4098.33354564872 16.2156269550323 13.7605719566345 15.3500673770905 0 0.867640733718872 87 330856.014876978 330856.014876978 4552768 4552768 143307.996659922 143307.996659922 1972000 1972000 2895.2368662579 3167070.26282138 63117.5500707907 3103952.71275059 2510 2741497 54841 2686656 0 0 0 0 15.984570980072 1741600700.7814 18797
15360 18 4547.53695026774 4113.43382180269 16.7045269012451 14.2494719028473 15.8029727935791 0 0.93032693862915 90 330521.722637237 330521.722637237 4709760 4709760 143163.200286207 143163.200286207 2040000 2040000 2848.41472981378 3047391.1400754 62252.5032305564 2985138.63684484 2608 2755075 56323 2698752 0 0 0 0 16.4635457992554 1741600701.2703 19436
15872 18.6 4540.48477174594 4127.54760767835 17.202378988266 14.7473239898682 16.2646284103394 0 0.940385580062866 93 330009.159854601 330009.159854601 4866752 4866752 142941.187258669 142941.187258669 2108000 2108000 2804.58371544268 2939276.2477355 61376.6617209196 2877899.58601458 2634 2756517 57765 2698752 0 0 0 0 16.9528563022614 1741600701.76816 20075
16384 19.2 4523.81630574869 4141.38346817798 17.7341899871826 15.2791349887848 16.7363586425781 0 1.05385565757751 96 328797.671051898 328797.671051898 5023744 5023744 142416.439255051 142416.439255051 2176000 2176000 2739.94198997995 2854614.67551816 59176.3330740073 2795438.34244415 2816 3083257 59257 3024000 0 0 0 0 17.4718270301819 1741600702.29997 20714
16896 19.8 4497.08595858902 4154.12279138304 18.305319070816 15.8502640724182 17.2446472644806 0 1.06274485588074 99 326854.869819818 326854.869819818 5180736 5180736 141574.928325951 141574.928325951 2244000 2244000 2675.66271022617 2908103.1300878 57079.8616861252 2851023.26840167 2842 3084752 60752 3024000 0 0 0 0 18.0392138957977 1741600702.8711 21353
17408 20.4 4490.84388791339 4164.42330281966 18.8083288669586 16.3532738685608 17.7093572616577 0 1.12501955032349 102 326401.186875601 326401.186875601 5337728 5337728 141378.41869357 141378.41869357 2312000 2312000 2638.83069044897 2812301.05044777 56444.5884687036 2755856.46197906 2940 3098336 62240 3036096 0 0 0 0 18.5352294445038 1741600703.37411 21992
17920 21 4490.63303306406 4173.49571494878 19.290097951889 16.8350429534912 18.1589376926422 0 1.13427829742432 105 326385.861632775 326385.861632775 5494720 5494720 141371.780670535 141371.780670535 2380000 2380000 2618.55026799847 2740211.18993683 56156.4990289666 2684054.69090786 2966 3099819 63723 3036096 0 0 0 0 19.007030248642 1741600703.85588 22631
18432 21.6 4480.66936429872 4182.60766792206 19.809604883194 17.3545498847961 18.6219701766968 0 1.24025392532349 108 325661.687425919 325661.687425919 5651712 5651712 141058.109616812 141058.109616812 2448000 2448000 2581.60188753902 2687423.98865517 54695.2692142073 2632728.71944097 3148 3426509 65165 3361344 0 0 0 0 19.5205101966858 1741600704.37538 23270
18944 22.2 4471.29162028923 4190.69518850266 20.3290848731995 17.8740298748016 19.0815227031708 0 1.2496120929718 111 324980.099098355 324980.099098355 5808704 5808704 140762.884342439 140762.884342439 2516000 2516000 2540.95553404534 2747590.52682816 53260.6723707181 2694329.85445744 3174 3427997 66653 3361344 0 0 0 0 20.0334782600403 1741600704.89486 23909
19456 22.8 4444.32580761621 4199.14184846154 20.9235479831696 18.4684929847717 19.6418962478638 0 1.30567789077759 114 323020.183883928 323020.183883928 5965696 5965696 139913.96061014 139913.96061014 2584000 2584000 2521.74589318438 2679266.06378816 53005.0388327932 2626261.02495537 3272 3441582 68142 3373440 0 0 0 0 20.6196172237396 1741600705.48933 24548
19968 23.4 4453.41285362721 4205.07214007286 21.3708848953247 18.9158298969269 20.0601432323456 0 1.31260371208191 117 323680.643850298 323680.643850298 6122688 6122688 140200.034280857 140200.034280857 2652000 2652000 2513.08102354297 2626649.55058717 52961.6185711383 2573687.93201603 3298 3443068 69628 3373440 0 0 0 0 21.0611584186554 1741600705.93666 25187
20480 24 4443.78792337142 4211.57596712179 21.8979270458221 19.4428720474243 20.5275762081146 0 1.42851066589355 120 322981.089660151 322981.089660151 6279680 6279680 139897.027217249 139897.027217249 2720000 2720000 2479.65696557282 2579615.30925447 51748.7916588084 2527866.51759566 3480 3769803 71115 3698688 0 0 0 0 21.5795774459839 1741600706.46371 25826
20992 24.6 4439.56616865112 4217.12369977285 22.4029500484467 19.9478950500488 20.9678630828857 0 1.43709588050842 123 322674.246272628 322674.246272628 6436672 6436672 139764.120124202 139764.120124202 2788000 2788000 2440.27023033494 2627745.2799009 50418.5472632452 2577326.73263766 3506 3771252 72564 3698688 0 0 0 0 22.0776302814484 1741600706.96873 26465
21504 25.2 4433.22739555038 4222.57801044656 22.9187018871307 20.4636468887329 21.4471218585968 0 1.50327229499817 126 322213.534852891 322213.534852891 6593664 6593664 139564.566156216 139564.566156216 2856000 2856000 2421.88663266288 2566726.86959675 50182.7957488464 2516544.0738479 3604 3784840 74056 3710784 0 0 0 0 22.5854260921478 1741600707.48448 27104
22016 25.8 4400.11795394644 4227.59444970895 23.5635800361633 21.1085250377655 22.0550224781036 0 1.51044058799744 129 319807.091586093 319807.091586093 6750656 6750656 138522.231883499 138522.231883499 2924000 2924000 2403.62058486105 2509765.02671182 49942.4099514662 2459822.61676035 3630 3786332 75548 3710784 0 0 0 0 23.2236166000366 1741600708.12936 27743
22528 26.4 4406.39704790695 4231.3675285281 24.0236968994141 21.5686419010162 22.4467160701752 0 1.62563490867615 132 320263.465437503 320263.465437503 6907648 6907648 138719.907063737 138719.907063737 2992000 2992000 2365.27922904442 2459281.00589008 48720.3132564912 2410560.69263359 3812 4113071 77039 4036032 0 0 0 0 23.6753959655762 1741600708.58947 28382
23040 27 4415.82418361328 4234.87011319808 24.4668009281158 22.011745929718 22.8347187042236 0 1.63459062576294 135 320948.643626767 320948.643626767 7064640 7064640 139016.6872619 139016.6872619 3060000 3060000 2349.14635051696 2520922.62250614 47988.3910586435 2472934.23144749 3838 4114554 78522 4036032 0 0 0 0 24.1116206645966 1741600709.03258 29021
23552 27.6 4428.22743158374 4238.4495603624 24.8929269313812 22.4378719329834 23.2254741191864 0 1.69133400917053 138 321850.130064442 321850.130064442 7221632 7221632 139407.159883192 139407.159883192 3128000 3128000 2336.49790357293 2471073.22610013 47832.2381399307 2423240.9879602 3936 4128095 79967 4048128 0 0 0 0 24.5302076339722 1741600709.4587 29660
24064 28.2 4435.17294785138 4242.24483200258 25.3448050022125 22.8897500038147 23.6480722427368 0 1.70034766197205 141 322354.940476428 322354.940476428 7378624 7378624 139625.815024951 139625.815024951 3196000 3196000 2332.7185603601 2433722.68080448 47885.5609678368 2385837.11983664 3962 4129584 81456 4048128 0 0 0 0 24.9740517139435 1741600709.91058 30299
24576 28.8 4440.00423309279 4246.10560003895 25.8063840866089 23.3513290882111 24.0502138137817 0 1.80568337440491 144 322706.085445233 322706.085445233 7535616 7535616 139777.91104181 139777.91104181 3264000 3264000 2312.98756325082 2403805.63622916 47113.8825660692 2356691.75366309 4144 4456325 82949 4373376 0 0 0 0 25.4280767440796 1741600710.37216 30938
25088 29.4 4449.0132004038 4249.66792031624 26.2446000576019 23.7895450592041 24.4329164028168 0 1.81356167793274 147 323360.870536015 323360.870536015 7692608 7692608 140061.526679379 140061.526679379 3332000 3332000 2299.51845566219 2460479.77980384 46495.4241749171 2413984.35562892 4170 4457819 84443 4373376 0 0 0 0 25.8596975803375 1741600710.81038 31577
25600 30 4461.62630601493 4253.22039840758 26.661474943161 24.2064199447632 24.8122806549072 0 1.87503910064697 150 324277.609737915 324277.609737915 7849600 7849600 140458.6059301 140458.6059301 3400000 3400000 2286.40117853303 2413869.66656442 46360.7315599898 2367508.93500443 4268 4471402 85930 4385472 0 0 0 0 26.2679901123047 1741600711.22725 32216
26112 30.6 4456.0788520326 4257.40778859085 27.1763410568237 24.7212860584259 25.2950096130371 0 1.88338351249695 153 323874.412564029 323874.412564029 8006592 8006592 140283.963860286 140283.963860286 3468000 3468000 2280.29995148828 2377378.00788455 46331.0174758797 2331046.99040867 4294 4472844 87372 4385472 0 0 0 0 26.7751622200012 1741600711.74212 32855
26624 31.2 4445.73127966863 4261.49208267001 27.7197399139404 25.2646849155426 25.7695200443268 0 1.99974250793457 156 323122.335674879 323122.335674879 8163584 8163584 139958.206952531 139958.206952531 3536000 3536000 2253.07929042405 2340636.08474275 45461.0279494096 2295175.05679334 4476 4799587 88867 4710720 0 0 0 0 27.3105406761169 1741600712.28552 33494
27136 31.8 4425.93260005673 4265.39509950364 28.3207900524139 25.8657350540161 26.3153085708618 0 2.00860238075256 159 321683.338309308 321683.338309308 8320576 8320576 139334.915186971 139334.915186971 3604000 3604000 2242.85292154322 2393877.00368313 44954.7905723989 2348922.21311073 4502 4801084 90364 4710720 0 0 0 0 27.9039165973663 1741600712.88657 34133
27648 32.4 4421.11784483694 4268.38011766043 28.837522983551 26.3824679851532 26.794917345047 0 2.06827425956726 162 321333.394766963 321333.394766963 8477568 8477568 139183.339559681 139183.339559681 3672000 3672000 2232.44267715802 2353357.35365959 44870.6290985886 2308486.724561 4600 4814676 91860 4722816 0 0 0 0 28.4138724803925 1741600713.4033 34772
28160 33 4424.57540302123 4271.00726401811 29.3050889968872 26.8500339984894 27.231210231781 0 2.07590985298157 165 321584.695218106 321584.695218106 8634560 8634560 139292.188613631 139292.188613631 3740000 3740000 2228.67415288054 2322197.45967329 44911.0148419068 2277286.44483138 4626 4816157 93341 4722816 0 0 0 0 28.873161315918 1741600713.87087 35411
28672 33.6 4409.0595358204 4274.0115764446 29.8894770145416 27.4344220161438 27.7491841316223 0 2.20109629631042 168 320456.97900348 320456.97900348 8791552 8791552 138803.726127679 138803.726127679 3808000 3808000 2208.10901055459 2293154.84771671 44191.6154348889 2248963.23228182 4808 5142856 94792 5048064 0 0 0 0 29.446971654892 1741600714.45526 36050
29184 34.2 4394.55556634899 4276.50587810589 30.4715399742126 28.0164849758148 28.264429807663 0 2.20934534072876 171 319402.809014936 319402.809014936 8948544 8948544 138347.119681357 138347.119681357 3876000 3876000 2188.38192728305 2330711.47873044 43528.8647825806 2287182.61394786 4834 5144346 96282 5048064 0 0 0 0 30.0232508182526 1741600715.03732 36689
29696 34.8 4392.05530865043 4278.54568204573 30.9792859554291 28.5242309570312 28.7371072769165 0 2.28026509284973 174 319221.086581319 319221.086581319 9105536 9105536 138268.407864921 138268.407864921 3944000 3944000 2181.80649333677 2296980.63288007 43515.265279717 2253465.36760035 4932 5157937 97777 5060160 0 0 0 0 30.5231394767761 1741600715.54506 37328
30208 35.4 4394.41761991099 4280.35529090611 31.4554848670959 29.0004298686981 29.1689252853394 0 2.28849577903748 177 319392.782863457 319392.782863457 9262528 9262528 138342.776923124 138342.776923124 4012000 4012000 2166.57376415016 2256326.07221919 43324.4778707654 2213001.59434842 4958 5159430 99270 5060160 0 0 0 0 30.9924466609955 1741600716.02126 37967
30720 36 4383.77102335973 4282.35111783553 32.0186429023743 29.5635879039764 29.6677176952362 0 2.41312479972839 180 318618.972453375 318618.972453375 9419520 9419520 138007.606290954 138007.606290954 4080000 4080000 2151.49337147882 2233732.48287758 42772.0965748677 2190960.38630272 5140 5486161 100753 5385408 0 0 0 0 31.5467329025269 1741600716.58442 38606
31232 36.6 4377.07460344056 4283.96206413525 32.55735206604 30.1022970676422 30.1385886669159 0 2.42083621025085 183 318132.266733028 318132.266733028 9576512 9576512 137796.793071277 137796.793071277 4148000 4148000 2134.1483841988 2268679.93867736 42167.0015500202 2226512.93712734 5166 5487609 102201 5385408 0 0 0 0 32.0775120258331 1741600717.12313 39245
31744 37.2 4379.1110878647 4285.41699996685 33.0366039276123 30.5815489292145 30.5839676856995 0 2.48644471168518 186 318280.281437989 318280.281437989 9733504 9733504 137860.904617963 137860.904617963 4216000 4216000 2129.95303205898 2239833.9819506 42192.1515435542 2197641.83040705 5264 5501195 103691 5397504 0 0 0 0 32.5485851764679 1741600717.60238 39884
32256 37.8 4368.94215679158 4286.9099434364 33.6021828651428 31.147127866745 31.1097583770752 0 2.49491572380066 189 317541.188462511 317541.188462511 9890496 9890496 137540.771602698 137540.771602698 4284000 4284000 2120.82653870017 2207682.53013999 42118.8286756841 2165563.7014643 5290 5502691 105187 5397504 0 0 0 0 33.1070394515991 1741600718.16796 40523
32768 38.4 4361.657360122 4288.23234328228 34.1494290828705 31.6943740844727 31.5938892364502 0 2.61830830574036 192 317011.718648274 317011.718648274 10047488 10047488 137311.435411248 137311.435411248 4352000 4352000 2109.14339979873 2189204.37019862 41662.8213209592 2147541.54887766 5472 5829431 106679 5722752 0 0 0 0 33.640376329422 1741600718.71521 41162
33280 39 4339.36706285208 4289.37615471477 34.8100039958954 32.3549489974976 32.1847960948944 0 2.62722301483154 195 315391.626820035 315391.626820035 10204480 10204480 136609.703830529 136609.703830529 4420000 4420000 2092.78663145314 2221046.94937753 41123.6001380448 2179923.34923948 5498 5830909 108157 5722752 0 0 0 0 34.2992808818817 1741600719.37578 41801
33792 39.6 4324.41154736388 4290.02394042745 35.4213900566101 32.9663350582123 32.7582755088806 0 2.69103050231934 198 314304.637798033 314304.637798033 10361472 10361472 136138.882046641 136138.882046641 4488000 4488000 2086.2790167013 2191705.57457856 41080.8465198293 2150624.72805873 5596 5844459 109611 5734848 0 0 0 0 34.9026930332184 1741600719.98717 42440
34304 40.2 4318.51274610075 4290.4556433352 35.9665920734406 33.5115370750427 33.269519329071 0 2.69916653633118 201 313875.904183264 313875.904183264 10518464 10518464 135953.179043913 135953.179043913 4556000 4556000 2082.99906323562 2167440.98289665 41117.9120887689 2126323.07080788 5622 5845955 111107 5734848 0 0 0 0 35.4395508766174 1741600720.53237 43079
34816 40.8 4311.73870078136 4290.79020618834 36.5201990604401 34.0651440620422 33.7575659751892 0 2.81204319000244 204 313383.556533828 313383.556533828 10675456 10675456 135739.922061636 135739.922061636 4624000 4624000 2071.21243517592 2149349.84732539 40683.2889246291 2108666.55840076 5804 6172698 112602 6060096 0 0 0 0 35.9848616123199 1741600721.08598 43718
35328 41.4 4316.34786711252 4291.07948507544 36.9842460155487 34.5291910171509 34.1659617424011 0 2.82153916358948 207 313718.557571171 313718.557571171 10832448 10832448 135885.025446135 135885.025446135 4692000 4692000 2067.21516899829 2190689.22848745 40410.7566738836 2150278.47181357 5830 6174193 114097 6060096 0 0 0 0 36.4422266483307 1741600721.55002 44357
35840 42 4292.89818630689 4291.06350216714 37.6760160923004 35.2209610939026 34.8176214694977 0 2.88321566581726 210 312014.20002995 312014.20002995 10989440 10989440 135146.794754106 135146.794754106 4760000 4760000 2059.89752185675 2162084.60185958 40367.7641566719 2121716.8377029 5928 6187780 115588 6072192 0 0 0 0 37.1262495517731 1741600722.24179 44996
36352 42.6 4299.07307808788 4291.12463307422 38.1278610229492 35.6728060245514 35.2391276359558 0 2.89096140861511 213 312463.00031258 312463.00031258 11146432 11146432 135341.189495359 135341.189495359 4828000 4828000 2059.7262546935 2142468.40081062 40442.6384677869 2102025.76234283 5954 6189228 117036 6072192 0 0 0 0 37.5702624320984 1741600722.69364 45635
36864 43.2 4300.72319986683 4291.24784130901 38.6164150238037 36.1613600254059 35.6691346168518 0 3.00097942352295 216 312582.933608099 312582.933608099 11303424 11303424 135393.137773585 135393.137773585 4896000 4896000 2054.09705358205 2131163.35493031 40145.4845358156 2091017.8703945 6136 6515969 118529 6397440 0 0 0 0 38.0510182380676 1741600723.18219 46274
37376 43.8 4292.98242653609 4291.26180354625 39.1847651004791 36.7297101020813 36.177433013916 0 3.01029706001282 219 312020.322734608 312020.322734608 11460416 11460416 135149.446761321 135149.446761321 4964000 4964000 2047.66212135807 2167122.15758259 39841.2933960114 2127280.86418658 6162 6517462 120022 6397440 0 0 0 0 38.6089441776276 1741600723.75054 46913
