# Scalar ASCII output created by CarpetIOScalar
# created on lu-laptop. by ludovicarbone on Mar 10 2025 at 13:59:27+0100
# parameter filename: "./TOV_example.par"
# Build ID: build-sim-lu-laptop.-ludovicarbone-2025.03.04-15.23.52-88213
# Simulation ID: run-TOV_example-lu-laptop.-ludovicarbone-2025.03.10-12.59.24-40343
# Run ID: run-TOV_example-lu-laptop.-ludovicarbone-2025.03.10-12.59.24-40343
#
# CARPET::physical_time_per_hour (carpet-timing)
# 1:iteration 2:time 3:data
# data columns: 3:physical_time_per_hour 4:current_physical_time_per_hour 5:time_total 6:time_evolution 7:time_computing 8:time_communicating 9:time_io 10:evolution_steps_count 11:local_grid_points_per_second 12:total_grid_points_per_second 13:local_grid_point_updates_count 14:total_grid_point_updates_count 15:local_interior_points_per_second 16:total_interior_points_per_second 17:local_interior_point_updates_count 18:total_interior_point_updates_count 19:io_per_second 20:io_bytes_per_second 21:io_bytes_ascii_per_second 22:io_bytes_binary_per_second 23:io_count 24:io_bytes_count 25:io_bytes_ascii_count 26:io_bytes_binary_count 27:comm_per_second 28:comm_bytes_per_second 29:comm_count 30:comm_bytes_count 31:time_levels 32:current_walltime 33:syncs_count
105472 103 2310.31209839473 2472.95311598028 162.673830986023 160.497796058655 149.502408981323 0 13.2049653530121 618 307179.096602563 307179.096602563 49301568 49301568 150817.173783208 150817.173783208 24205824 24205824 1304.03535729638 1756052.07939941 23909.2635470668 1732142.81585234 17216 23138550 315126 22823424 0 0 0 0 160.944439411163 1741611728.26482 131900
105984 103.5 2307.72781184069 2471.97113764523 163.633550882339 161.457515954971 150.421106338501 0 13.2154097557068 621 306835.489862339 306835.489862339 49540896 49540896 150648.471556961 150648.471556961 24323328 24323328 1304.67908060502 1751367.04818118 23948.331359132 1727418.71682205 17242 23140057 316633 22823424 0 0 0 0 161.897169589996 1741611729.22454 132539
106496 104 2305.44112056435 2471.00797544314 164.574456930161 162.398422002792 151.282311201096 0 13.3465552330017 624 306531.451390236 306531.451390236 49780224 49780224 150499.196350441 150499.196350441 24440832 24440832 1304.68024903455 1749562.37119407 23921.3447159797 1725641.02647809 17424 23566686 318174 23248512 0 0 0 0 162.82998251915 1741611730.16544 133178
107008 104.5 2305.73858141595 2470.23535593227 165.334167003632 163.158132076263 151.980624675751 0 13.3565895557404 627 306571.001785065 306571.001785065 50019552 50019552 150518.614594833 150518.614594833 24558336 24558336 1306.46981689454 1764923.07593862 23923.4648122538 1740999.61112636 17450 23568192 319680 23248512 0 0 0 0 163.581655025482 1741611730.92515 133817
107520 105 2305.91697645128 2469.46709849142 166.102144956589 163.926110029221 152.705843687057 0 13.4261238574982 630 306594.721188962 306594.721188962 50258880 50258880 150530.260222739 150530.260222739 24675840 24675840 1306.92790851311 1759792.31324236 23962.7337084539 1735829.57953391 17548 23583557 321221 23262336 0 0 0 0 164.33825802803 1741611731.69313 134456
108032 105.5 2302.98734545556 2468.46843259191 167.092268943787 164.916234016418 153.656967639923 0 13.4379119873047 633 306205.197451772 306205.197451772 50498208 50498208 150339.013911339 150339.013911339 24793344 24793344 1307.74886268814 1755438.48750291 24004.5974932663 1731433.89000964 17574 23585061 322725 23262336 0 0 0 0 165.322423219681 1741611732.68325 135095
108544 106 2303.28578345259 2467.7112916448 167.852392911911 165.676357984543 154.343954086304 0 13.5601897239685 636 306244.877767857 306244.877767857 50737536 50737536 150358.495943785 150358.495943785 24910848 24910848 1308.36732713304 1754491.34470463 23989.078544421 1730502.26616021 17756 24011687 324263 23687424 0 0 0 0 166.074559926987 1741611733.44338 135734
109056 106.5 2302.33539476289 2466.86417451158 168.702597856522 166.526562929153 155.134761571884 0 13.5712034702301 639 306118.514087674 306118.514087674 50976864 50976864 150296.454570122 150296.454570122 25028352 25028352 1310.30472560534 1769845.79532326 23994.5407042254 1745851.25461904 17782 24013193 325769 23687424 0 0 0 0 166.916981458664 1741611734.29358 136373
109568 107 2302.64010183195 2466.11833470131 169.462272882462 167.286237955093 155.852399587631 0 13.6381192207336 642 306159.027939576 306159.027939576 51216192 51216192 150316.34584759 150316.34584759 25145856 25145856 1310.81308499591 1764873.66778968 24033.9489511815 1740839.7188385 17880 24028555 327307 23701248 0 0 0 0 167.667982339859 1741611735.05326 137012
110080 107.5 2303.71136574176 2465.43616810538 170.165829896927 167.989794969559 156.520612239838 0 13.6479613780975 645 306301.463189024 306301.463189024 51455520 51455520 150386.277955622 150386.277955622 25263360 25263360 1311.96148349449 1761044.97589421 24081.2574967818 1736963.71839743 17906 24030057 328809 23701248 0 0 0 0 168.363223552704 1741611735.75681 137651
110592 108 2303.68349075168 2464.68703499349 170.949219942093 168.773185014725 157.238288879395 0 13.7643365859985 648 306297.756930343 306297.756930343 51694848 51694848 150384.45827627 150384.45827627 25380864 25380864 1313.25873623467 1761035.76697935 24078.8899375464 1736956.8770418 18088 24456689 330353 24126336 0 0 0 0 169.138651609421 1741611736.54021 138290
111104 108.5 2298.87839042349 2463.58878329265 172.084979057312 169.908944129944 158.313257455826 0 13.7754273414612 651 305658.870790707 305658.870790707 51934176 51934176 150070.781326845 150070.781326845 25498368 25498368 1315.01351276558 1775956.17365374 24081.0851102458 1751875.08854349 18114 24458190 331854 24126336 0 0 0 0 170.264296293259 1741611737.67596 138929
111616 109 2293.40674635868 2462.40771563266 173.275208950043 171.099174022675 159.454313993454 0 13.8494381904602 654 304931.36099585 304931.36099585 52173504 52173504 149713.592402295 149713.592402295 25615872 25615872 1314.82078816734 1770124.73337243 24107.5560625082 1746017.17730992 18212 24473556 333396 24140160 0 0 0 0 171.446395397186 1741611738.86619 139568
112128 109.5 2294.83729498059 2461.74406295048 173.952919006348 171.776884078979 160.096100568771 0 13.8594791889191 657 305121.566740619 305121.566740619 52412832 52412832 149806.978616333 149806.978616333 25733376 25733376 1315.88647727056 1766267.06269242 24152.8747387225 1742114.18795369 18238 24475059 334899 24140160 0 0 0 0 172.116659402847 1741611739.5439 140207
112640 110 2294.57860341092 2460.96490378846 174.756742954254 172.580708026886 160.830886602402 0 13.9772102832794 660 305087.171109516 305087.171109516 52652160 52652160 149790.091230665 149790.091230665 25850880 25850880 1316.83104698697 1765811.76616323 24144.5115836826 1741667.25457955 18420 24901690 336442 24565248 0 0 0 0 172.912186145782 1741611740.34773 140846
113152 110.5 2295.92315131652 2460.31177203575 175.439673900604 173.263638973236 161.454010725021 0 13.9888050556183 663 305265.942199045 305265.942199045 52891488 52891488 149877.863317942 149877.863317942 25968384 25968384 1318.63607527724 1780607.94739268 24148.6582194858 1756459.28917319 18446 24903199 337951 24565248 0 0 0 0 173.587607860565 1741611741.03066 141485
113664 111 2296.11051322394 2459.58392584194 176.209470033646 174.033435106277 162.186066150665 0 14.0494158267975 666 305290.853838255 305290.853838255 53130816 53130816 149890.094303259 149890.094303259 26085888 26085888 1319.5084556081 1776296.05535586 24194.1972741566 1752101.8580817 18544 24918564 339492 24579072 0 0 0 0 174.348796129227 1741611741.80046 142124
114176 111.5 2296.2759205009 2458.86453038539 176.980811834335 174.804776906967 162.924016714096 0 14.0611062049866 669 305312.846389799 305312.846389799 53370144 53370144 149900.892090299 149900.892090299 26203392 26203392 1320.78470527527 1772797.83811602 24243.3639449815 1748554.47417104 18570 24920072 341000 24579072 0 0 0 0 175.112070083618 1741611742.5718 142763
114688 112 2294.57809390008 2458.01356254922 177.894613027573 175.718578100204 163.762269258499 0 14.1993885040283 672 305087.103364955 305087.103364955 53609472 53609472 149790.057969797 149790.057969797 26320896 26320896 1321.08306343754 1771500.63776303 24223.5828390441 1747277.05492398 18752 25346705 342545 25004160 0 0 0 0 176.012256145477 1741611743.4856 143402
115200 112.5 2290.51624150536 2456.98064987529 178.992069959641 176.816035032272 164.784558057785 0 14.2102227210999 675 304547.039470552 304547.039470552 53848800 53848800 149524.90024547 149524.90024547 26438400 26438400 1321.41363876304 1784126.60676284 24201.2818553469 1759925.32490749 18778 25348217 344057 25004160 0 0 0 0 177.107076883316 1741611744.58306 144041
115712 113 2288.22404896555 2456.06824362526 179.955828905106 177.779793977737 165.700745344162 0 14.2913150787354 678 304242.26955046 304242.26955046 54088128 54088128 149375.265916471 149375.265916471 26555904 26555904 1321.35318039154 1778645.34371917 24229.5317683243 1754415.81195084 18876 25363586 345602 25017984 0 0 0 0 178.061982393265 1741611745.54681 144680
116224 113.5 2284.34193591405 2455.02765154739 181.045928955078 178.86989402771 166.746773481369 0 14.3046181201935 681 303726.103799132 303726.103799132 54327456 54327456 149121.841576469 149121.841576469 26673408 26673408 1321.61651327916 1773872.31341296 24259.6145372226 1749612.69887574 18902 25365093 347109 25017984 0 0 0 0 179.145253896713 1741611746.63691 145319
116736 114 2279.75041785335 2453.91498446771 182.195740938187 180.019706010818 167.816768884659 0 14.449914932251 684 303115.615557781 303115.615557781 54566784 54566784 148822.107277466 148822.107277466 26790912 26790912 1321.51310464074 1772064.99220843 24232.6780177941 1747832.31419063 19084 25791722 348650 25443072 0 0 0 0 180.28416800499 1741611747.78673 145958
117248 114.5 2279.63100932147 2453.14349510776 182.994771957397 180.818737030029 168.536589384079 0 14.4612154960632 687 303099.738999383 303099.738999383 54806112 54806112 148814.312288506 148814.312288506 26908416 26908416 1321.46622876783 1783973.39148277 24203.6644803331 1759769.72700243 19110 25793230 350158 25443072 0 0 0 0 181.077075958252 1741611748.58576 146597
117760 115 2276.9660105752 2452.17510187499 183.996930837631 181.820895910263 169.498721599579 0 14.5312166213989 690 302745.400766078 302745.400766078 55045440 55045440 148640.341170349 148640.341170349 27025920 27025920 1322.09431421994 1779512.94372862 24244.0286402722 1755268.91508834 19208 25808600 351704 25456896 0 0 0 0 182.070177555084 1741611749.58792 147236
118272 115.5 2314.13136856265 2453.75310321178 181.854684829712 179.678649902344 167.314037084579 0 14.5435407161713 693 307686.90676409 307686.90676409 55284768 55284768 151066.49573977 151066.49573977 27143424 27143424 1322.49954314706 1775016.86667569 24276.7039121877 1750740.16276351 19234 25810112 353216 25456896 0 0 0 0 179.920607805252 1741611747.44567 147875
118784 116 2314.78961429393 2453.19375027594 182.58119893074 180.405164003372 167.975836277008 0 14.6572740077972 696 307774.427116522 307774.427116522 55524096 55524096 151109.466021108 151109.466021108 27260928 27260928 1323.76035148017 1775066.50226004 24275.0562519855 1750791.44600805 19416 26236737 354753 25881984 0 0 0 0 180.638257026672 1741611748.17218 148514
119296 116.5 2309.37858368375 2452.24236882682 183.783330917358 181.60729598999 169.118569374084 0 14.6673793792725 699 307054.976486592 307054.976486592 55763424 55763424 150756.233942875 150756.233942875 27378432 27378432 1325.49035609211 1789189.20178652 24279.2219259306 1764909.97986059 19442 26238249 356265 25881984 0 0 0 0 181.832847833633 1741611749.37432 149153
119808 117 2309.05483072648 2451.61164537415 184.588333845139 182.41229891777 169.875973701477 0 14.7413663864136 702 307011.930293393 307011.930293393 56002752 56002752 150735.099349824 150735.099349824 27495936 27495936 1325.41616773847 1783858.72448256 24306.3652947665 1759552.35918779 19540 26253620 357812 25895808 0 0 0 0 182.628110408783 1741611750.17932 149792
120320 117.5 2310.61129104753 2451.10365324627 185.244472980499 183.068438053131 170.495870351791 0 14.7514116764069 705 307218.87725768 307218.87725768 56242080 56242080 150836.705079583 150836.705079583 27613440 27613440 1326.36294383055 1780162.88464477 24348.5439970431 1755814.34064772 19566 26255132 359324 25895808 0 0 0 0 183.277378082275 1741611750.83546 150431
120832 118 2304.65240164443 2450.11300068525 186.498842000961 184.322807073593 171.683873176575 0 14.8662555217743 708 306426.583322644 306426.583322644 56481408 56481408 150447.708779349 150447.708779349 27730944 27730944 1327.44120039107 1779991.39333942 24344.364424603 1755647.02891482 19748 26681766 360870 26320896 0 0 0 0 184.522435426712 1741611752.08983 151070
121344 118.5 2303.03774382242 2449.3890343567 187.409646987915 185.233612060547 172.536216020584 0 14.880362033844 711 306211.898418629 306211.898418629 56720736 56720736 150342.303916728 150342.303916728 27848448 27848448 1329.21583751753 1794008.19209828 24349.5264001612 1769658.66569812 19774 26683273 362377 26320896 0 0 0 0 185.425777196884 1741611753.00063 151709
121856 119 2303.43288024035 2448.80043964635 188.15931391716 185.983278989792 173.244301795959 0 14.9416975975037 714 306264.435756756 306264.435756756 56960064 56960064 150368.09842209 150368.09842209 27965952 27965952 1329.66703874215 1789458.35129845 24385.6992568588 1765072.65204159 19872 26698642 363922 26334720 0 0 0 0 186.166678190231 1741611753.7503 152348
122368 119.5 2304.23865769452 2448.24426049389 188.875445842743 186.699410915375 173.926188230515 0 14.9526481628418 717 306371.571927063 306371.571927063 57199392 57199392 150420.699574298 150420.699574298 28083456 28083456 1330.76842449533 1786037.1860981 24429.9756866361 1761607.21041146 19898 26700146 365426 26334720 0 0 0 0 186.874791145325 1741611754.46643 152987
122880 120 2302.92665260919 2447.55822206313 189.763424873352 187.587389945984 174.734158277512 0 15.0815291404724 720 306197.127730918 306197.127730918 57438720 57438720 150335.051882328 150335.051882328 28200960 28200960 1330.60385032592 1784220.66233236 24403.0537126479 1759817.60861971 20080 27126776 366968 26759808 0 0 0 0 187.753617286682 1741611755.35441 153626
123392 120.5 2303.39923280584 2446.98809800353 190.506392002106 188.330357074738 175.417563676834 0 15.0915224552155 723 306259.961993864 306259.961993864 57678048 57678048 150365.901917565 150365.901917565 28318464 28318464 1332.24393350225 1797890.89087616 24406.0699784899 1773484.82089767 20106 27128283 368475 26759808 0 0 0 0 188.489625453949 1741611756.09738 154265
123904 121 2303.60903878297 2446.40862773879 191.270622014999 189.094587087631 176.14093375206 0 15.1561422348022 726 306287.857796583 306287.857796583 57917376 57917376 150379.598051752 150379.598051752 28435968 28435968 1332.74391709657 1793480.64073913 24442.7375880481 1769037.90315109 20204 27143649 370017 26773632 0 0 0 0 189.245287418365 1741611756.86161 154904
124416 121.5 2304.4213386113 2445.87307405441 191.985074043274 189.809039115906 176.82060790062 0 15.1673583984375 729 306395.861181758 306395.861181758 58156704 58156704 150432.624984546 150432.624984546 28553472 28553472 1333.77593445961 1790036.24292761 24485.6625025248 1765550.58042508 20230 27145161 371529 26773632 0 0 0 0 189.952216863632 1741611757.57606 155543
124928 122 2304.69897127001 2445.3121445505 192.743221998215 190.567187070847 177.50963139534 0 15.2865655422211 732 306432.775220061 306432.775220061 58396032 58396032 150450.748844506 150450.748844506 28670976 28670976 1334.55076547505 1789502.20671255 24476.4356427982 1765025.77106976 20412 27571793 373073 27198720 0 0 0 0 190.7013630867 1741611758.33421 156182
125440 122.5 2305.54711247157 2444.79081987784 193.453843832016 191.277808904648 178.158720731735 0 15.2978091239929 735 306545.54407422 306545.54407422 58635360 58635360 150506.115502144 150506.115502144 28788480 28788480 1335.98140178584 1802736.78212461 24475.8409295266 1778260.94119509 20438 27573298 374578 27198720 0 0 0 0 191.404222726822 1741611759.04483 156821
125952 123 2304.33983384433 2444.14556744716 194.335191965103 192.159157037735 178.997176408768 0 15.3705077171326 738 306385.024307942 306385.024307942 58874688 58874688 150427.304353358 150427.304353358 28905984 28905984 1336.2876002257 1798134.43914575 24508.3856265049 1773626.05351924 20536 27588663 376119 27212544 0 0 0 0 192.276598215103 1741611759.92618 157460
126464 123.5 2298.14860982488 2443.17230898548 195.636108875275 193.460073947906 180.257400512695 0 15.3818774223328 741 305561.839162316 305561.839162316 59114016 59114016 150023.141249368 150023.141249368 29023488 29023488 1336.78326653383 1794035.84160124 24541.0727027208 1769494.76889852 20562 27590170 377626 27212544 0 0 0 0 193.569912910461 1741611761.22709 158099
126976 124 2296.31031738209 2442.46645637224 196.57484793663 194.398813009262 181.106862545013 0 15.5285029411316 744 305317.419799123 305317.419799123 59353344 59353344 149903.137518703 149903.137518703 29140992 29140992 1335.79127965806 1791154.91116352 24500.0231384617 1766654.88802505 20744 28016803 379171 27637632 0 0 0 0 194.499585866928 1741611762.16583 158738
127488 124.5 2293.44944591086 2441.68708666409 197.602186918259 195.426151990891 182.066035509109 0 15.5393373966217 747 304937.038328308 304937.038328308 59592672 59592672 149716.379829061 149716.379829061 29258496 29258496 1336.62446078963 1803412.77978923 24488.8190118917 1778923.96077733 20770 28018307 380675 27637632 0 0 0 0 195.520079612732 1741611763.19317 159377
128000 125 2293.25105751878 2441.08029092839 198.404005050659 196.227970123291 182.823382854462 0 15.6081345081329 750 304910.660607697 304910.660607697 59832000 59832000 149703.429034826 149703.429034826 29376000 29376000 1336.78871984221 1798697.55181148 24518.3404866354 1774179.21132484 20868 28033676 382220 27651456 0 0 0 0 196.313565015793 1741611763.99499 160016
128512 125.5 2291.11580797888 2440.34868435506 199.372526884079 197.196491956711 183.755820035934 0 15.6199917793274 753 304626.757828872 304626.757828872 60071328 60071328 149564.039944861 149564.039944861 29493504 29493504 1337.66998401984 1795190.77053886 24557.8023413794 1770632.96819748 20894 28035185 383729 27651456 0 0 0 0 197.274757862091 1741611764.96351 160655
129024 126 2291.74502220283 2439.79965704701 200.103812932968 197.9277780056 184.422670602798 0 15.7381355762482 756 304710.418152088 304710.418152088 60310656 60310656 149605.115049401 149605.115049401 29611008 29611008 1338.80552564137 1795186.24391539 24556.0554130774 1770630.18850232 21076 28461820 385276 28076544 0 0 0 0 197.997138023376 1741611765.6948 161294
129536 126.5 2291.23161958728 2439.178091587 200.933766841888 198.75773191452 185.188409805298 0 15.7485551834106 759 304642.156140324 304642.156140324 60549984 60549984 149571.600126657 149571.600126657 29728512 29728512 1339.95056136043 1807714.48585476 24551.1104703222 1783163.37538444 21102 28463327 386783 28076544 0 0 0 0 198.819533348083 1741611766.52475 161933
130048 127 2290.37201091129 2438.53709688925 201.794261932373 199.618227005005 186.007550239563 0 15.8150317668915 762 304527.862570765 304527.862570765 60789312 60789312 149515.484872289 149515.484872289 29846016 29846016 1340.36779867445 1803405.77277828 24585.1705885505 1778820.60218973 21200 28478695 388327 28090368 0 0 0 0 199.671514749527 1741611767.38525 162572
130560 127.5 2289.89263473683 2437.92221344427 202.6221139431 200.446079015732 186.799753665924 0 15.8252103328705 765 304464.124714608 304464.124714608 61028640 61028640 149484.19119562 149484.19119562 29963520 29963520 1341.2663868243 1799983.40962334 24624.5182877066 1775358.89133563 21226 28480202 389834 28090368 0 0 0 0 200.492521286011 1741611768.2131 163211
131072 128 2289.08567931196 2437.29110648514 203.479115962982 201.303081035614 187.585866689682 0 15.9522197246552 768 304356.831921319 304356.831921319 61267968 61267968 149431.513145485 149431.513145485 30081024 30081024 1341.82756674097 1799227.99348772 24611.896112215 1774616.0973755 21408 28906826 391370 28515456 0 0 0 0 201.335424423218 1741611769.0701 163850
131584 128.5 2289.11658170897 2436.71390925542 204.262727975845 202.086693048477 188.301972389221 0 15.9635188579559 771 304360.940704025 304360.940704025 61507296 61507296 149433.530453962 149433.530453962 30198528 30198528 1342.66826427436 1811199.52893874 24601.4042298264 1786598.12470891 21434 28908329 392873 28515456 0 0 0 0 202.116809368134 1741611769.85371 164489
132096 129 2289.64471114287 2436.17698033081 205.002262830734 202.826227903366 189.002241134644 0 16.0366814136505 774 304431.160793556 304431.160793556 61746624 61746624 149468.006743406 149468.006743406 30316032 30316032 1343.24817854786 1807175.54945971 24637.9665907776 1782537.58286893 21532 28923696 394416 28529280 0 0 0 0 202.847368478775 1741611770.59325 165128
132608 129.5 2290.79660972633 2435.68664327728 205.686027050018 203.50999212265 189.641290664673 0 16.0481910705566 777 304584.317229213 304584.317229213 61985952 61985952 149543.202682935 149543.202682935 30433536 30433536 1343.36890817891 1802771.09609721 24662.7299131833 1778108.36618403 21558 28925204 395924 28529280 0 0 0 0 203.523593425751 1741611771.27701 165767
133120 130 2290.89493002433 2435.13517366082 206.463011980057 204.286977052689 190.350786447525 0 16.1667058467865 780 304597.389896034 304597.389896034 62225280 62225280 149549.621031988 149549.621031988 30551040 30551040 1344.19667576468 1802394.45763498 24655.6876452547 1777738.76998972 21740 29351835 397467 28954368 0 0 0 0 204.29185962677 1741611772.054 166406
133632 130.5 2291.45898907352 2434.61845500127 207.198251008987 205.022216081619 191.024703502655 0 16.1763577461243 783 304672.387187215 304672.387187215 62464608 62464608 149586.442806719 149586.442806719 30668544 30668544 1345.53040954556 1814884.70531944 24654.8260265026 1790229.87929294 21766 29353341 398973 28954368 0 0 0 0 205.019729614258 1741611772.78924 167045
134144 131 2292.02902159783 2434.10921462224 207.932591915131 205.756556987762 191.717079877853 0 16.2450616359711 786 304748.178711648 304748.178711648 62703936 62703936 149623.654529907 149623.654529907 30786048 30786048 1345.87177696453 1810603.38597423 24686.7936750776 1785916.59229915 21864 29368709 400517 28968192 0 0 0 0 205.744363307953 1741611773.52358 167684
134656 131.5 2290.25469917602 2433.44860840478 208.877935886383 206.701900959015 192.625417232513 0 16.2583243846893 789 304512.264802444 304512.264802444 62943264 62943264 149507.826762211 149507.826762211 30903552 30903552 1346.62205077913 1807104.64793143 24722.9373217382 1782381.71060969 21890 29370218 402026 28968192 0 0 0 0 206.68212723732 1741611774.46892 168323
135168 132 2291.27257871857 2432.97238740168 209.571699857712 207.395664930344 193.252204656601 0 16.3696801662445 792 304647.60206642 304647.60206642 63182592 63182592 149574.273938748 149574.273938748 31021056 31021056 1347.46814953585 1806771.63335254 24716.51206298 1782055.12128956 22072 29796850 403570 29393280 0 0 0 0 207.366787433624 1741611775.16268 168962
135680 132.5 2292.19713234618 2432.49599028325 210.273319959641 208.097285032272 193.896313667297 0 16.3795778751373 795 304770.530716748 304770.530716748 63421920 63421920 149634.628799559 149634.628799559 31138560 31138560 1349.08661605203 1819510.749894 24721.1848596093 1794789.56503439 22098 29798355 405075 29393280 0 0 0 0 208.060742616653 1741611775.86431 169601
136192 133 2292.59461868392 2431.99378846914 211.02237701416 208.846342086792 194.605761528015 0 16.4427676200867 798 304823.380500214 304823.380500214 63661248 63661248 149660.576707686 149660.576707686 31256064 31256064 1349.608268446 1815531.16262936 24756.199007219 1790774.96362214 22196 29813725 406621 29407104 0 0 0 0 208.800642490387 1741611776.61336 170240
136704 133.5 2293.5311680996 2431.53028194893 211.721911907196 209.545876979828 195.271709442139 0 16.4531056880951 801 304947.904110523 304947.904110523 63900576 63900576 149721.714653542 149721.714653542 31373568 31373568 1350.62167454743 1812440.54979453 24796.6552914142 1787643.89450312 22222 29815230 408126 29407104 0 0 0 0 209.492485523224 1741611777.3129 170879
137216 134 2294.27735941079 2431.06216970624 212.438319921494 210.262284994125 195.919630289078 0 16.5732650756836 804 305047.117707258 305047.117707258 64139904 64139904 149770.426022336 149770.426022336 31491072 31491072 1351.31784038099 1811924.23043442 24787.8015212832 1787136.42891314 22404 30241862 409670 29832192 0 0 0 0 210.200477600098 1741611778.0293 171518
137728 134.5 2295.03901092938 2430.60007028512 213.152840852737 210.976805925369 196.572660923004 0 16.5828497409821 807 305148.386893171 305148.386893171 64379232 64379232 149820.14663347 149820.14663347 31608576 31608576 1352.57880765114 1824054.33042164 24786.0398223441 1799268.2905993 22430 30243365 411173 29832192 0 0 0 0 210.907094717026 1741611778.74383 172157
138240 135 2325.02550616143 2431.48819501724 211.205999851227 209.029964923859 194.584280729294 0 16.6479406356812 810 309135.391299223 309135.391299223 64618560 64618560 151777.665042218 151777.665042218 31726080 31726080 1352.92864925904 1819900.44339542 24816.8072733038 1795083.63612212 22528 30258721 412705 29846016 0 0 0 0 208.952198266983 1741611776.79698 172796
138752 135.5 2322.81633815629 2430.98663295868 212.179723978043 210.003689050674 195.523547172546 0 16.658980846405 813 308841.66032126 308841.66032126 64857888 64857888 151633.450554843 151633.450554843 31843584 31843584 1353.8521032365 1816744.10360574 24855.3437463146 1791888.75985943 22554 30260226 414210 29846016 0 0 0 0 209.915971517563 1741611777.77071 173435
139264 136 2322.62933330765 2430.58001856015 212.971616029739 210.795581102371 196.248721599579 0 16.7766752243042 816 308816.796156586 308816.796156586 65097216 65097216 151621.242878324 151621.242878324 31961088 31961088 1354.66979682312 1816408.46486576 24848.7486263472 1791559.71623941 22736 30686856 415752 30271104 0 0 0 0 210.699451446533 1741611778.5626 174074
139776 136.5 2322.87608951681 2430.19546159131 213.724124908447 211.548089981079 196.940140962601 0 16.7867019176483 819 308849.604862156 308849.604862156 65336544 65336544 151637.351123658 151637.351123658 32078592 32078592 1355.93552004271 1828418.45529733 24847.616712789 1803570.83858454 22762 30688363 417259 30271104 0 0 0 0 211.443871736526 1741611779.31511 174713
140288 137 2322.86782404365 2429.80297164957 214.499781847 212.323746919632 197.675226449966 0 16.8522684574127 822 308848.505884844 308848.505884844 65575872 65575872 151636.811553569 151636.811553569 32196096 32196096 1356.35084918936 1824409.63672727 24879.8847946854 1799529.75193258 22860 30703730 418802 30284928 0 0 0 0 212.21018242836 1741611780.09077 175352
140800 137.5 2323.55062134003 2429.44712222243 215.212064981461 213.036030054092 198.352500200272 0 16.8624486923218 825 308939.290613371 308939.290613371 65815200 65815200 151681.384561077 151681.384561077 32313600 32313600 1357.21178434752 1821222.63525207 24917.1912473517 1796305.44400472 22886 30705238 420310 30284928 0 0 0 0 212.915527582169 1741611780.80305 175991
141312 138 2323.9032274933 2429.08033895607 215.954299926758 213.77826499939 199.029367208481 0 16.9901602268219 828 308986.173127509 308986.173127509 66054528 66054528 151704.402690763 151704.402690763 32431104 32431104 1358.11470465568 1821018.99682693 24912.8316796597 1796106.16514727 23068 31131871 421855 30710016 0 0 0 0 213.649302244186 1741611781.54528 176630
141824 138.5 2323.91401584711 2428.7004265409 216.72786283493 214.551827907562 199.729622364044 0 17.001074552536 831 308987.607547031 308987.607547031 66293856 66293856 151705.106954499 151705.106954499 32548608 32548608 1358.37588834841 1831551.98053136 24893.458868566 1806658.52166279 23094 31133378 423362 30710016 0 0 0 0 214.415549516678 1741611782.31885 177269
142336 139 2324.41846156177 2428.34686034579 217.455687999725 215.279653072357 200.415574550629 0 17.0661749839783 834 309054.678649253 309054.678649253 66533184 66533184 151738.037170752 151738.037170752 32666112 32666112 1358.67640019893 1827446.40128266 24923.1908736214 1802523.21040904 23192 31148742 424902 30723840 0 0 0 0 215.134363412857 1741611783.04667 177908
142848 139.5 2325.79459351168 2428.03798466334 218.102239847183 215.926204919815 201.02743434906 0 17.0774714946747 837 309237.649153312 309237.649153312 66772512 66772512 151827.871064442 151827.871064442 32783616 32783616 1359.54696541355 1824327.48668346 24960.5771525097 1799366.90953095 23218 31150253 426413 30723840 0 0 0 0 215.773203611374 1741611783.69322 178547
143360 140 2325.95266638521 2427.6806087117 218.861441850662 216.685406923294 201.720014095306 0 17.1990585327148 840 309258.666522577 309258.666522577 67011840 67011840 151838.190061626 151838.190061626 32901120 32901120 1360.33009226517 1823980.79356202 24953.9890203341 1799026.80454169 23400 31576884 427956 31148928 0 0 0 0 216.524171829224 1741611784.45243 179186
143872 140.5 2325.01446074152 2427.27454097059 219.72306895256 217.547034025192 202.517168521881 0 17.2093946933746 843 309133.922700193 309133.922700193 67251168 67251168 151776.943997207 151776.943997207 33018624 33018624 1361.27720222285 1835310.92297233 24947.7789162733 1810363.14405605 23426 31578393 429465 31148928 0 0 0 0 217.378536701202 1741611785.31405 179825
144384 141 2324.58745944909 2426.89162798943 220.537360906601 218.361325979233 203.270096302032 0 17.2953505516052 846 309077.148608351 309077.148608351 67490496 67490496 151749.069352837 151749.069352837 33136128 33136128 1360.03012276691 1829178.72189457 24949.0008907387 1804229.72100384 23524 31593762 431010 31162752 0 0 0 0 218.183893918991 1741611786.12835 180464
144896 141.5 2325.02325226248 2426.54934532557 221.270617961884 219.094583034515 203.966928958893 0 17.3067448139191 849 309135.091620819 309135.091620819 67729824 67729824 151777.517907694 151777.517907694 33253632 33253632 1360.75029988868 1825914.40441048 24983.2853517699 1800931.11905871 23550 31595272 432520 31162752 0 0 0 0 218.909789085388 1741611786.8616 181103
