# Scalar ASCII output created by CarpetIOScalar
# created on lu-laptop. by ludovicarbone on Mar 10 2025 at 11:09:41+0100
# parameter filename: "./TOV_example.par"
# Build ID: build-sim-lu-laptop.-ludovicarbone-2025.03.04-15.23.52-88213
# Simulation ID: run-TOV_example-lu-laptop.-ludovicarbone-2025.03.10-10.09.38-35001
# Run ID: run-TOV_example-lu-laptop.-ludovicarbone-2025.03.10-10.09.38-35001
#
# CARPET::physical_time_per_hour (carpet-timing)
# 1:iteration 2:time 3:data
# data columns: 3:physical_time_per_hour 4:current_physical_time_per_hour 5:time_total 6:time_evolution 7:time_computing 8:time_communicating 9:time_io 10:evolution_steps_count 11:local_grid_points_per_second 12:total_grid_points_per_second 13:local_grid_point_updates_count 14:total_grid_point_updates_count 15:local_interior_points_per_second 16:total_interior_points_per_second 17:local_interior_point_updates_count 18:total_interior_point_updates_count 19:io_per_second 20:io_bytes_per_second 21:io_bytes_ascii_per_second 22:io_bytes_binary_per_second 23:io_count 24:io_bytes_count 25:io_bytes_ascii_count 26:io_bytes_binary_count 27:comm_per_second 28:comm_bytes_per_second 29:comm_count 30:comm_bytes_count 31:time_levels 32:current_walltime 33:syncs_count
12288 9 1095.42118843637 1050.85618091781 31.9664731025696 29.5776641368866 28.6106467247009 0 3.40907645225525 72 192878.517167465 192878.517167465 5704896 5704896 127386.935714816 127386.935714816 3767808 3767808 616.837633094325 719530.669382714 14283.218081873 705247.451300841 2152 2599184 48128 2551056 0 0 0 0 31.7353105545044 1741601410.68412 15602
12800 9.375 1104.05237465255 1052.4437779326 32.9580109119415 30.5692019462585 29.5414097309113 0 3.42006421089172 75 194398.270862525 194398.270862525 5942600 5942600 128390.659556632 128390.659556632 3924800 3924800 636.304878681928 761109.612218728 14444.7646608604 746664.847557868 2178 2600621 49565 2551056 0 0 0 0 32.7183513641357 1741601411.67566 16241
13312 9.75 1112.39855167319 1054.20081528702 33.9422481060028 31.5534391403198 30.4847116470337 0 3.49077820777893 78 195867.840982907 195867.840982907 6180304 6180304 129361.239573539 129361.239573539 4081792 4081792 646.703231197937 754372.377833919 14715.101519181 739657.276314738 2276 2615101 51085 2564016 0 0 0 0 33.691150188446 1741601412.6599 16880
13824 10.125 1116.31934156994 1056.03828567267 35.0407559871674 32.6519470214844 31.5402700901031 0 3.50318789482117 81 196558.202050771 196558.202050771 6418008 6418008 129817.189682776 129817.189682776 4238784 4238784 656.480290901126 747434.521074435 14960.2088224152 732474.31225202 2302 2616600 52584 2564016 0 0 0 0 34.781858921051 1741601413.7584 17519
14336 10.5 1122.30866573199 1057.93558227035 36.0693829059601 33.6805739402771 32.505934715271 0 3.61828780174255 84 197612.784503079 197612.784503079 6655712 6655712 130513.690407849 130513.690407849 4395776 4395776 674.066205389536 782076.194423661 15129.166221882 766947.028201779 2484 2971462 54118 2917344 0 0 0 0 35.802259683609 1741601414.78703 18158
14848 10.875 1130.9641452887 1059.80071563064 37.0052909851074 34.6164820194244 33.3803539276123 0 3.62839984893799 87 199136.815697559 199136.815697559 6893416 6893416 131520.239331232 131520.239331232 4552768 4552768 691.322348568359 820082.929123799 15284.4033210016 804798.525802797 2510 2972964 55620 2917344 0 0 0 0 36.7290854454041 1741601415.72294 18797
15360 11.25 1215.09671689008 1052.29107289564 35.7194890975952 33.3306801319122 32.054249048233 0 3.69279861450195 90 213950.629623437 213950.629623437 7131120 7131120 141304.047242969 141304.047242969 4709760 4709760 700.636238122215 813215.221883948 15537.5907806939 797677.631103254 2608 2987465 57161 2930304 0 0 0 0 35.4344284534454 1741601414.43714 19436
15872 11.625 1217.64323982175 1057.12148372346 36.7584819793701 34.3696730136871 33.0575017929077 0 3.70471620559692 93 214399.013835991 214399.013835991 7368824 7368824 141600.183337848 141600.183337848 4866752 4866752 710.622556051535 807562.821041966 15798.5174343472 791764.303607619 2634 2988991 58687 2930304 0 0 0 0 36.4644780158997 1741601415.47613 20075
16384 12 1220.79829703446 1061.7362053144 37.7754900455475 35.3866810798645 34.0005013942719 0 3.83365297317505 96 214954.546961688 214954.546961688 7606528 7606528 141967.086109654 141967.086109654 5023744 5023744 724.240587869353 836899.469600371 15899.9153493395 820999.554251032 2816 3343854 60222 3283632 0 0 0 0 37.4656720161438 1741601416.49314 20714
16896 12.375 1222.7345246538 1066.2470357871 38.8235371112823 36.4347281455994 34.9805476665497 0 3.84565854072571 99 215295.472183932 215295.472183932 7844232 7844232 142192.25073663 142192.25073663 5180736 5180736 738.487586503747 870441.11052267 15993.7988079162 854447.311714754 2842 3345313 61681 3283632 0 0 0 0 38.5127401351929 1741601417.54119 21353
17408 12.75 1229.68830444005 1070.05725489969 39.715341091156 37.326532125473 35.8328332901001 0 3.91305804252625 102 216519.873124902 216519.873124902 8081936 8081936 143000.908363446 143000.908363446 5337728 5337728 746.939902918238 863611.658188583 16229.4586975107 847382.199491072 2940 3359816 63224 3296592 0 0 0 0 39.3930692672729 1741601418.43299 21992
17920 13.125 1233.59913508757 1074.15533770629 40.6913650035858 38.3025560379028 36.7667224407196 0 3.92742156982422 105 217208.48059767 217208.48059767 8319640 8319640 143455.700307902 143455.700307902 5494720 5494720 754.718411308473 856415.061030509 16442.5164754041 839972.544555105 2966 3361340 64748 3296592 0 0 0 0 40.360255241394 1741601419.40901 22631
18432 13.5 1212.78433508757 1080.48731248136 42.4618859291077 40.0730769634247 38.4738163948059 0 4.04885411262512 108 213543.472287152 213543.472287152 8557344 8557344 141035.139506717 141035.139506717 5651712 5651712 768.79301467265 885547.247765911 16567.4142418302 868979.833524081 3148 3716201 66281 3649920 0 0 0 0 42.121780872345 1741601421.17953 23270
18944 13.875 1218.52363818717 1083.49024929822 43.3810379505157 40.9922289848328 39.3253581523895 0 4.05846285820007 111 214554.031771588 214554.031771588 8795048 8795048 141702.565189837 141702.565189837 5808704 5808704 781.6198905704 916612.056434418 16659.3526518578 899952.70378256 3174 3717701 67781 3649920 0 0 0 0 43.0328366756439 1741601422.09869 23909
19456 14.25 1226.20762800027 1086.29830804256 44.2251169681549 41.8363080024719 40.1310725212097 0 4.12755465507507 114 215907.005930502 215907.005930502 9032752 9032752 142596.139211125 142596.139211125 5965696 5965696 789.4394020103 909947.619835861 16880.6179062289 893067.001929632 3272 3732200 69320 3662880 0 0 0 0 43.8681218624115 1741601422.94277 24548
19968 14.625 1218.77355432749 1090.44639597854 45.5879740715027 43.1991651058197 41.4528338909149 0 4.13782405853271 117 214598.036265083 214598.036265083 9270456 9270456 141731.628030357 141731.628030357 6122688 6122688 796.587263344429 902872.172877419 17078.7438673873 885793.429010031 3298 3733718 70838 3662880 0 0 0 0 45.2220976352692 1741601424.30562 25187
20480 15 1177.86403290154 1095.26728793628 48.2345080375671 45.8456990718842 44.0209529399872 0 4.2853684425354 120 207394.808945799 207394.808945799 9508160 9508160 136974.244632059 136974.244632059 6279680 6279680 806.444895416612 926535.647354477 17127.8168503006 909407.830504176 3480 4088574 72366 4016208 0 0 0 0 47.8592677116394 1741601426.95216 25826
20992 15.375 1178.72933381494 1097.21244494108 49.3461539745331 46.9573450088501 45.0490868091583 0 4.30025005340576 123 207547.168566775 207547.168566775 9745864 9745864 137074.870795759 137074.870795759 6436672 6436672 814.974461702319 951767.994914112 17128.6594245219 934639.33548959 3506 4090025 73817 4016208 0 0 0 0 48.9636025428772 1741601428.0638 26465
21504 15.75 1163.16870922736 1099.56584286737 51.1349620819092 48.7461531162262 46.7937068939209 0 4.37453246116638 126 204807.299894948 204807.299894948 9983568 9983568 135265.319999275 135265.319999275 6593664 6593664 820.960723493323 943895.445570168 17309.9706757443 926585.474894423 3604 4104528 75360 4029168 0 0 0 0 50.7439026832581 1741601429.85261 27104
22016 16.125 1168.41915789683 1100.80091106411 52.0713219642639 49.6825129985809 47.6890370845795 0 4.38504552841187 129 205731.783339783 205731.783339783 10221272 10221272 135875.896619658 135875.896619658 6750656 6750656 827.42224651107 936916.953764002 17495.2113121228 919421.742451879 3630 4106052 76884 4029168 0 0 0 0 51.6706523895264 1741601430.78897 27743
22528 16.5 1174.5999287824 1102.05475183571 52.9592189788818 50.5704100131989 48.5060040950775 0 4.5161726474762 132 206820.075163919 206820.075163919 10458976 10458976 136594.660755116 136594.660755116 6907648 6907648 837.597128664385 960281.978656008 17563.4911049212 942718.487551087 3812 4460916 78420 4382496 0 0 0 0 52.5503358840942 1741601431.67687 28382
23040 16.875 1178.62288728719 1103.44381386747 53.9320130348206 51.5432040691376 49.4069845676422 0 4.52761745452881 135 207528.425777567 207528.425777567 10696680 10696680 137062.492089623 137062.492089623 7064640 7064640 847.287487318451 986115.564214887 17614.2538280431 968501.310386844 3838 4462416 79920 4382496 0 0 0 0 53.5133731365204 1741601432.64966 29021
23552 17.25 1183.65108868327 1104.80129702638 54.8535940647125 52.4647850990295 50.2862136363983 0 4.59815907478333 138 208413.776581013 208413.776581013 10934384 10934384 137647.223492269 137647.223492269 7221632 7221632 853.005362953309 978697.323369203 17789.4093288807 960907.914040322 3936 4476920 81464 4395456 0 0 0 0 54.4263553619385 1741601433.57124 29660
24064 17.625 1188.11763029613 1106.21205158443 55.7926120758057 53.4038031101227 51.1875755786896 0 4.60787534713745 141 209200.231994008 209200.231994008 11172088 11172088 138166.639270704 138166.639270704 7378624 7378624 859.493730935402 972463.953934893 17975.1018372685 954488.852097624 3962 4478448 82992 4395456 0 0 0 0 55.3571603298187 1741601434.51026 30299
24576 18 1192.16384206269 1107.68254556236 56.7437539100647 54.3549449443817 52.0642364025116 0 4.7367959022522 144 209912.676973088 209912.676973088 11409792 11409792 138637.174735634 138637.174735634 7535616 7535616 868.038209803387 993422.931423288 18019.8065001134 975403.124923175 4144 4833308 84524 4748784 0 0 0 0 56.2985546588898 1741601435.4614 30938
25088 18.375 1194.20975300791 1109.26992621232 57.7810881137848 55.3922791481018 53.0345196723938 0 4.74953746795654 147 210272.914910365 210272.914910365 11647496 11647496 138875.094477199 138875.094477199 7692608 7692608 877.68670175946 1018535.82428977 18069.0536877345 1000466.77060204 4170 4834762 85978 4748784 0 0 0 0 57.3280808925629 1741601436.49874 31577
25600 18.75 1186.51819744213 1111.31878743146 59.2779490947723 56.8891401290894 54.4834339618683 0 4.84377861022949 150 208918.608596137 208918.608596137 11885200 11885200 137980.64063173 137980.64063173 7849600 7849600 881.840995971388 1009993.89213877 18210.6005674687 991783.291571302 4268 4849268 87524 4761744 0 0 0 0 58.8129885196686 1741601437.9956 32216
26112 19.125 1188.55032936032 1112.64122335298 60.3165199756622 57.9277110099792 55.4551639556885 0 4.86398005485535 153 209276.420363159 209276.420363159 12122904 12122904 138216.958005137 138216.958005137 8006592 8006592 882.469825779837 997782.713315078 18273.2965113054 979509.416803772 4294 4850794 89050 4761744 0 0 0 0 59.8449263572693 1741601439.03417 32855
26624 19.5 1193.40761688278 1113.84350146452 61.2119629383087 58.8231539726257 56.2602691650391 0 5.02618479728699 156 210131.677158151 210131.677158151 12360608 12360608 138781.813770119 138781.813770119 8163584 8163584 887.373129517781 1014013.83645833 18252.744240345 995761.092217988 4476 5205663 90591 5115072 0 0 0 0 60.7308964729309 1741601439.92961 33494
27136 19.875 1195.15335779158 1115.22550716237 62.2556030750275 59.8667941093445 57.2221057415009 0 5.03638935089111 159 210439.062044807 210439.062044807 12598312 12598312 138984.826626974 138984.826626974 8320576 8320576 893.613267665839 1034459.47320128 18253.1138713504 1016206.35932993 4502 5207166 92094 5115072 0 0 0 0 61.7676613330841 1741601440.97325 34133
27648 20.25 1199.53266502039 1116.43713981725 63.162477016449 60.773668050766 58.0904726982117 0 5.10003399848938 162 211210.157485931 211210.157485931 12836016 12836016 139494.097886579 139494.097886579 8477568 8477568 899.0528623179 1028160.99372177 18420.5284810305 1009740.46524074 4600 5221674 93642 5128032 0 0 0 0 62.6649384498596 1741601441.88013 34772
28160 20.625 1204.49586922258 1117.65182493935 64.0328559875488 61.6440470218658 58.9257843494415 0 5.10960173606873 165 212084.063776063 212084.063776063 13073720 13073720 140071.270741475 140071.270741475 8634560 8634560 905.019613492818 1022696.0516919 18591.8676549422 1004104.18403695 4626 5223198 95166 5128032 0 0 0 0 63.5284924507141 1741601442.7505 35411
28672 21 1205.04778928842 1119.14529659397 65.1249101161957 62.7361011505127 59.9356114864349 0 5.2457811832428 168 212181.244225937 212181.244225937 13311424 13311424 140135.453730346 140135.453730346 8791552 8791552 910.720376140291 1039347.97066182 18594.9984544345 1020752.97220739 4808 5578055 96695 5481360 0 0 0 0 64.6115484237671 1741601443.84256 36050
29184 21.375 1204.23995759157 1120.68772194642 66.2880339622498 63.8992249965668 61.0353348255157 0 5.25506711006165 171 212039.003614331 212039.003614331 13549128 13549128 140041.510683123 140041.510683123 8948544 8948544 919.527251470026 1062177.53097297 18645.4615904188 1043532.06938255 4834 5579515 98155 5481360 0 0 0 0 65.7664604187012 1741601445.00568 36689
29696 21.75 1208.97907432596 1121.84265743111 67.1541979312897 64.7653889656067 61.8649401664734 0 5.31531286239624 174 212873.453247095 212873.453247095 13786832 13786832 140592.624323394 140592.624323394 9105536 9105536 924.893476083013 1056325.90590791 18808.688179608 1037517.2177283 4932 5594016 99696 5494320 0 0 0 0 66.6227498054504 1741601445.87185 37328
30208 22.125 1259.50551037291 1118.03014731018 65.6279129981995 63.2391040325165 60.3052084445953 0 5.32630848884583 177 221769.998398283 221769.998398283 14024536 14024536 146468.362284788 146468.362284788 9262528 9262528 930.729847976539 1051218.97029045 18976.81883012 1032242.15146033 4958 5595543 101223 5494320 0 0 0 0 65.0891771316528 1741601444.34556 37967
30720 22.5 1262.69180721733 1120.05042446922 66.5374789237976 64.1486699581146 61.1491432189941 0 5.45680499076843 180 222331.03210577 222331.03210577 14262240 14262240 146838.897924936 146838.897924936 9419520 9419520 938.694297664307 1070058.4217238 19032.5929226306 1051025.82880117 5140 5950409 102761 5847648 0 0 0 0 65.9893023967743 1741601445.25513 38606
31232 22.875 1267.39815523836 1121.88568973649 67.3644440174103 64.9756350517273 61.9000806808472 0 5.46865510940552 183 223159.711920577 223159.711920577 14499944 14499944 147386.200879393 147386.200879393 9576512 9576512 944.666319214182 1089184.16170756 19041.5595726919 1070142.60213487 5166 5951915 104267 5847648 0 0 0 0 66.8076882362366 1741601446.08209 39245
31744 23.25 1269.97240159803 1123.952444737 68.2957530021667 65.9069440364838 62.790825843811 0 5.5324981212616 186 223612.977592191 223612.977592191 14737648 14737648 147685.560941983 147685.560941983 9733504 9733504 948.968051660901 1082590.70984331 19182.6334776684 1063408.07636564 5264 5966420 105812 5860608 0 0 0 0 67.7307810783386 1741601447.0134 39884
32256 23.625 1273.56724603994 1125.87720833541 69.169734954834 66.780925989151 63.6303248405457 0 5.5421781539917 189 224245.947150132 224245.947150132 14975352 14975352 148103.606733557 148103.606733557 9890496 9890496 954.253231109449 1077321.02820964 19336.8964907848 1057984.13171886 5290 5967939 107331 5860608 0 0 0 0 68.595422744751 1741601447.88738 40523
32768 24 1247.55459785015 1130.14221167865 71.6442949771881 69.2554860115051 66.0126926898956 0 5.70119285583496 192 219665.717131387 219665.717131387 15213056 15213056 145078.586241252 145078.586241252 10047488 10047488 957.098837068511 1089961.55745066 19295.0415275582 1070666.5159231 5472 6322799 108863 6213936 0 0 0 0 71.0465576648712 1741601450.36194 41162
33280 24.375 1251.05972832298 1131.64123506346 72.529345035553 70.14053606987 66.8205807209015 0 5.71133089065552 195 220282.890119471 220282.890119471 15450760 15450760 145486.199162135 145486.199162135 10204480 10204480 962.379894699752 1107778.61047257 19288.061992225 1088490.54848034 5498 6324263 110327 6213936 0 0 0 0 71.9395205974579 1741601451.24699 41801
33792 24.75 1254.8157785653 1133.1244466445 73.3952479362488 71.0064389705658 67.6402678489685 0 5.78312635421753 198 220944.244317101 220944.244317101 15688464 15688464 145922.991635943 145922.991635943 10361472 10361472 965.424713159293 1100252.46029867 19402.1522762155 1080850.30802246 5596 6338767 111871 6226896 0 0 0 0 72.796701669693 1741601452.1129 42440
34304 25.125 1259.32828921696 1134.53497825335 74.2128129005432 71.8240039348602 68.42240691185 0 5.79329109191895 201 221738.793822244 221738.793822244 15926168 15926168 146447.753170926 146447.753170926 10518464 10518464 970.22557847759 1094927.71532429 19546.1251285322 1075381.59019576 5622 6340291 113395 6226896 0 0 0 0 73.6060473918915 1741601452.93046 43079
34816 25.5 1262.26557930312 1136.0969993309 75.1151840686798 72.7263751029968 69.2590699195862 0 5.92172718048096 204 222255.983157532 222255.983157532 16163872 16163872 146789.331722929 146789.331722929 10675456 10675456 977.098440078326 1111758.55426378 19591.3189324967 1092167.23533128 5804 6695158 114934 6580224 0 0 0 0 74.4990782737732 1741601453.83283 43718
35328 25.875 1264.18360661203 1137.73836562568 76.0727260112762 73.6839170455933 70.1410920619965 0 5.93450474739075 207 222593.703723042 222593.703723042 16401576 16401576 147012.379829064 147012.379829064 10832448 10832448 982.191424794072 1128937.83690295 19593.5893876445 1109344.2475153 5830 6696661 116437 6580224 0 0 0 0 75.448650598526 1741601454.79037 44357
35840 26.25 1265.73934876966 1139.39710502965 77.048730134964 74.659921169281 71.0687773227692 0 6.0071268081665 210 222867.634192551 222867.634192551 16639280 16639280 147193.297660775 147193.297660775 10989440 10989440 984.623154214979 1121134.26486041 19694.1353382979 1101440.12952211 5928 6711167 117983 6593184 0 0 0 0 76.4144208431244 1741601455.76638 44996
36352 26.625 1268.37751265547 1140.9333733834 77.9577929973602 75.5689840316772 71.9427151679993 0 6.017991065979 213 223332.154272783 223332.154272783 16876984 16876984 147500.090716154 147500.090716154 11146432 11146432 989.180883239232 1115942.00281746 19832.4948378388 1096109.50797963 5954 6712695 119511 6593184 0 0 0 0 77.3146345615387 1741601456.67544 45635
36864 27 1262.01778270767 1143.23213017179 79.4083259105682 77.0195169448853 73.2743852138519 0 6.24238443374634 216 222212.351867218 222212.351867218 17114688 17114688 146760.515365069 146760.515365069 11303424 11303424 986.967481319292 1122115.34808034 19701.038202846 1102414.3098775 6136 7067557 121045 6946512 0 0 0 0 78.7540454864502 1741601458.12597 46274
37376 27.375 1236.87516030841 1146.42172090932 82.0654029846191 79.6765940189362 75.81205534935 0 6.25726389884949 219 217785.313411816 217785.313411816 17352392 17352392 143836.670494177 143836.670494177 11460416 11460416 984.752545223713 1130403.1715959 19556.245251786 1110846.92634412 6162 7069020 122508 6946512 0 0 0 0 81.4052646160126 1741601460.78305 46913
